Name	number
MSTRG.35016.1	3
MSTRG.23173.1	12
MSTRG.14749.2	5
MSTRG.883.1	1
MSTRG.25867.1	2
MSTRG.303.1	1
MSTRG.19647.3	2
MSTRG.32685.2	16
MSTRG.36105.1	2
MSTRG.13144.2	2
MSTRG.26465.4	4
MSTRG.26956.1	15
MSTRG.24262.1	3
MSTRG.33774.2	3
MSTRG.25140.9	12
MSTRG.11538.4	5
MSTRG.22165.6	7
MSTRG.34418.11	8
MSTRG.25351.1	1
MSTRG.14233.2	7
MSTRG.2196.2	3
MSTRG.19131.3	5
MSTRG.34863.2	13
MSTRG.10424.1	2
MSTRG.9788.3	2
MSTRG.26440.1	17
MSTRG.15322.2	3
MSTRG.25668.1	8
MSTRG.684.1	10
MSTRG.5979.2	11
MSTRG.13716.4	9
MSTRG.11022.4	4
MSTRG.26757.1	4
MSTRG.24063.1	2
MSTRG.20534.5	7
MSTRG.14034.2	3
MSTRG.27846.1	14
MSTRG.25152.1	6
MSTRG.10505.6	4
MSTRG.35198.1	3
MSTRG.12919.1	3
MSTRG.10225.1	7
MSTRG.485.1	3
MSTRG.28935.1	1
MSTRG.26241.1	5
MSTRG.1654.1	2
MSTRG.15123.2	2
MSTRG.30855.1	1
MSTRG.3086.2	7
MSTRG.11314.1	2
MSTRG.27330.1	2
MSTRG.31944.1	2
MSTRG.7641.2	6
MSTRG.12403.1	24
MSTRG.3341.4	20
MSTRG.5264.2	5
MSTRG.14970.3	14
MSTRG.10026.1	3
MSTRG.30314.14	5
MSTRG.1455.1	1
MSTRG.30656.1	3
MSTRG.36088.1	1
MSTRG.16593.2	5
MSTRG.13809.1	3
MSTRG.27902.3	3
MSTRG.11115.1	2
MSTRG.29825.1	3
MSTRG.16013.2	10
MSTRG.2544.1	4
MSTRG.31745.1	2
MSTRG.20627.2	2
MSTRG.12204.1	1
MSTRG.32623.9	4
MSTRG.30911.3	12
MSTRG.28220.1	3
MSTRG.3633.1	2
MSTRG.32834.1	3
MSTRG.30140.1	1
MSTRG.15585.7	6
MSTRG.21716.2	3
MSTRG.17999.2	2
MSTRG.4722.1	7
MSTRG.1256.1	5
MSTRG.33923.1	1
MSTRG.20111.2	5
MSTRG.11496.1	9
MSTRG.8848.2	2
MSTRG.2345.1	5
MSTRG.12585.1	2
MSTRG.9937.2	8
MSTRG.21200.2	2
MSTRG.342.3	6
MSTRG.30712.3	19
MSTRG.3434.1	1
MSTRG.8332.2	3
MSTRG.13674.1	14
MSTRG.29690.1	2
MSTRG.18572.2	7
MSTRG.31801.3	3
MSTRG.4523.1	2
MSTRG.11297.1	2
MSTRG.28038.2	6
MSTRG.2426.6	3
MSTRG.5612.1	2
MSTRG.34813.1	5
MSTRG.12386.1	2
MSTRG.24229.1	2
MSTRG.29127.2	3
MSTRG.17284.2	6
MSTRG.6701.1	1
MSTRG.5929.1	2
MSTRG.13755.6	21
MSTRG.3235.1	2
MSTRG.35902.1	2
MSTRG.26796.3	2
MSTRG.13475.1	1
MSTRG.29491.1	1
MSTRG.1629.3	3
MSTRG.32136.2	4
MSTRG.4324.1	3
MSTRG.25962.5	26
MSTRG.14564.1	3
MSTRG.10264.3	7
MSTRG.5413.1	2
MSTRG.29208.7	9
MSTRG.12187.1	2
MSTRG.15653.1	5
MSTRG.30894.3	3
MSTRG.8705.4	2
MSTRG.6502.1	1
MSTRG.13276.1	1
MSTRG.25119.1	2
MSTRG.16742.1	1
MSTRG.31983.3	11
MSTRG.2202.3	9
MSTRG.25272.8	12
MSTRG.23560.2	18
MSTRG.14365.1	3
MSTRG.26208.1	4
MSTRG.3380.6	17
MSTRG.5794.1	2
MSTRG.19263.2	14
MSTRG.34995.1	1
MSTRG.15454.1	2
MSTRG.6883.1	2
MSTRG.34115.2	9
MSTRG.33390.1	2
MSTRG.24966.2	2
MSTRG.22272.2	14
MSTRG.16543.1	2
MSTRG.32509.4	4
MSTRG.7972.1	8
MSTRG.26009.1	5
MSTRG.3181.6	12
MSTRG.17632.1	2
MSTRG.5595.1	5
MSTRG.13332.3	13
MSTRG.18721.1	2
MSTRG.17949.1	11
MSTRG.20641.1	13
MSTRG.6684.1	6
MSTRG.14421.3	3
MSTRG.7832.12	17
MSTRG.19810.1	8
MSTRG.16344.1	2
MSTRG.30107.1	2
MSTRG.20958.1	10
MSTRG.7773.1	14
MSTRG.21730.1	7
MSTRG.35005.2	5
MSTRG.17433.1	4
MSTRG.5676.6	3
MSTRG.3473.3	8
MSTRG.8862.1	12
MSTRG.10929.2	3
MSTRG.15295.12	9
MSTRG.27479.1	5
MSTRG.18522.1	7
MSTRG.6485.1	1
MSTRG.20442.1	8
MSTRG.9951.1	6
MSTRG.16916.3	7
MSTRG.28077.4	17
MSTRG.25340.2	2
MSTRG.19611.1	4
MSTRG.7574.1	1
MSTRG.23734.4	3
MSTRG.21040.4	8
MSTRG.21531.1	6
MSTRG.15311.3	8
MSTRG.22620.1	3
MSTRG.8663.1	9
MSTRG.16400.3	10
MSTRG.4363.3	6
MSTRG.22937.1	2
MSTRG.9261.4	5
MSTRG.9752.1	3
MSTRG.11819.2	11
MSTRG.19992.1	4
MSTRG.2757.5	15
MSTRG.28369.1	2
MSTRG.30289.1	12
MSTRG.19412.1	2
MSTRG.21332.1	2
MSTRG.29458.1	1
MSTRG.17806.3	10
MSTRG.31378.1	1
MSTRG.16781.3	7
MSTRG.22421.1	3
MSTRG.25158.3	8
MSTRG.32467.1	2
MSTRG.23510.1	3
MSTRG.19793.1	4
MSTRG.10595.2	2
MSTRG.15493.3	24
MSTRG.29259.1	1
MSTRG.1444.2	3
MSTRG.31179.1	4
MSTRG.11684.2	2
MSTRG.32268.1	4
MSTRG.7431.3	6
MSTRG.23891.1	1
MSTRG.19594.1	2
MSTRG.33357.1	4
MSTRG.8520.3	9
MSTRG.24980.1	5
MSTRG.24400.1	5
MSTRG.4711.2	3
MSTRG.34446.1	2
MSTRG.20997.3	4
MSTRG.35535.1	2
MSTRG.32069.1	6
MSTRG.23692.1	2
MSTRG.12574.2	12
MSTRG.17472.3	12
MSTRG.822.1	8
MSTRG.33158.1	19
MSTRG.24781.1	2
MSTRG.25015.5	6
MSTRG.18561.3	2
MSTRG.5046.1	3
MSTRG.34247.1	10
MSTRG.26104.5	6
MSTRG.23129.2	3
MSTRG.25870.1	1
MSTRG.8.7	2
MSTRG.35336.1	17
MSTRG.23994.19	10
MSTRG.23493.1	3
MSTRG.15841.2	11
MSTRG.31036.3	2
MSTRG.20409.1	2
MSTRG.24582.1	4
MSTRG.12630.4	6
MSTRG.34048.1	4
MSTRG.25671.1	3
MSTRG.14553.2	7
MSTRG.10253.4	2
MSTRG.10744.1	4
MSTRG.35137.1	2
MSTRG.26760.1	1
MSTRG.15642.2	10
MSTRG.24019.2	4
MSTRG.22460.3	4
MSTRG.9719.1	5
MSTRG.7025.1	3
MSTRG.11833.1	1
MSTRG.124.2	2
MSTRG.2771.4	4
MSTRG.4694.2	7
MSTRG.8114.1	3
MSTRG.12922.1	4
MSTRG.3860.4	5
MSTRG.5783.2	6
MSTRG.10545.1	2
MSTRG.1974.1	22
MSTRG.6872.2	13
MSTRG.11634.1	1
MSTRG.24955.3	9
MSTRG.17066.1	1
MSTRG.27650.1	3
MSTRG.21189.4	10
MSTRG.12723.1	9
MSTRG.17621.2	3
MSTRG.36091.1	1
MSTRG.9004.1	2
MSTRG.27176.5	38
MSTRG.13812.1	1
MSTRG.1775.1	7
MSTRG.14410.4	3
MSTRG.14901.1	8
MSTRG.2864.1	1
MSTRG.7762.2	9
MSTRG.8296.1	2
MSTRG.26379.2	8
MSTRG.12524.1	2
MSTRG.3953.1	2
MSTRG.8851.2	3
MSTRG.10918.3	2
MSTRG.13613.1	14
MSTRG.19045.1	2
MSTRG.23659.1	9
MSTRG.14702.1	5
MSTRG.32532.22	9
MSTRG.8097.1	1
MSTRG.22054.1	2
MSTRG.29646.2	3
MSTRG.29155.5	5
MSTRG.1831.3	3
MSTRG.3754.1	3
MSTRG.9186.1	11
MSTRG.13994.1	2
MSTRG.27269.2	2
MSTRG.2920.3	6
MSTRG.32164.5	10
MSTRG.4843.1	3
MSTRG.26435.4	7
MSTRG.1077.2	14
MSTRG.19981.2	3
MSTRG.5932.1	2
MSTRG.24549.1	7
MSTRG.29447.2	3
MSTRG.1632.3	3
MSTRG.6530.4	13
MSTRG.22990.2	10
MSTRG.7064.3	5
MSTRG.11872.3	5
MSTRG.13795.1	6
MSTRG.25638.1	4
MSTRG.32456.2	11
MSTRG.14884.1	17
MSTRG.26727.1	11
MSTRG.12190.1	10
MSTRG.24033.1	3
MSTRG.19782.2	8
MSTRG.11309.4	4
MSTRG.14004.2	8
MSTRG.15973.1	4
MSTRG.25122.1	8
MSTRG.6822.1	2
MSTRG.22791.2	3
MSTRG.25439.1	16
MSTRG.455.1	2
MSTRG.7911.1	2
MSTRG.21139.3	3
MSTRG.26528.1	2
MSTRG.33346.2	10
MSTRG.15774.1	2
MSTRG.27617.1	26
MSTRG.16008.5	2
MSTRG.16863.1	11
MSTRG.256.1	20
MSTRG.28706.1	4
MSTRG.26012.1	2
MSTRG.30626.1	2
MSTRG.30135.4	5
MSTRG.23681.2	2
MSTRG.24406.3	6
MSTRG.13097.2	9
MSTRG.26329.1	4
MSTRG.17952.1	2
MSTRG.27101.1	3
MSTRG.31715.1	12
MSTRG.13652.3	6
MSTRG.27418.1	2
MSTRG.30110.1	4
MSTRG.20961.1	2
MSTRG.23118.3	5
MSTRG.28507.1	1
MSTRG.1226.1	4
MSTRG.30427.1	2
MSTRG.6124.2	12
MSTRG.8818.2	5
MSTRG.15830.3	6
MSTRG.31516.1	1
MSTRG.7213.2	2
MSTRG.27799.1	1
MSTRG.18842.1	5
MSTRG.32605.1	6
MSTRG.10178.1	2
MSTRG.20762.1	2
MSTRG.138.6	20
MSTRG.28888.1	3
MSTRG.26194.1	1
MSTRG.1027.1	16
MSTRG.19931.1	3
MSTRG.33203.4	17
MSTRG.31000.1	9
MSTRG.21851.1	9
MSTRG.29977.1	12
MSTRG.27283.1	2
MSTRG.15631.3	15
MSTRG.31897.1	3
MSTRG.2116.1	2
MSTRG.31317.1	2
MSTRG.22940.1	2
MSTRG.9708.2	16
MSTRG.11822.2	9
MSTRG.28372.1	1
MSTRG.30292.1	5
MSTRG.3205.1	2
MSTRG.21377.5	19
MSTRG.35190.2	24
MSTRG.32406.1	2
MSTRG.28689.1	6
MSTRG.11068.1	20
MSTRG.29778.1	3
MSTRG.1963.2	7
MSTRG.27084.1	2
MSTRG.31698.1	2
MSTRG.7395.2	2
MSTRG.12157.1	6
MSTRG.28173.1	5
MSTRG.19749.2	12
MSTRG.32787.1	1
MSTRG.30093.1	3
MSTRG.3006.1	8
MSTRG.21669.2	6
MSTRG.13246.1	15
MSTRG.23830.1	6
MSTRG.26567.3	9
MSTRG.12712.2	4
MSTRG.29262.1	2
MSTRG.18144.2	7
MSTRG.33876.1	3
MSTRG.31182.1	1
MSTRG.22758.2	3
MSTRG.14335.1	2
MSTRG.29579.1	24
MSTRG.2298.1	2
MSTRG.34965.1	11
MSTRG.32271.1	3
MSTRG.31499.1	4
MSTRG.7196.2	9
MSTRG.21153.2	11
MSTRG.25279.3	12
MSTRG.26051.3	6
MSTRG.3387.1	11
MSTRG.33360.1	1
MSTRG.32588.1	2
MSTRG.33652.18	9
MSTRG.16022.4	13
MSTRG.13047.1	1
MSTRG.29063.1	2
MSTRG.4476.1	3
MSTRG.33677.1	4
MSTRG.22559.2	11
MSTRG.9374.2	9
MSTRG.14136.1	1
MSTRG.2099.1	5
MSTRG.34766.1	4
MSTRG.32072.1	21
MSTRG.17919.1	2
MSTRG.15225.1	3
MSTRG.3188.1	18
MSTRG.35855.1	2
MSTRG.33161.1	1
MSTRG.12894.2	4
MSTRG.16314.1	8
MSTRG.31555.3	3
MSTRG.31064.6	6
MSTRG.4277.1	10
MSTRG.20928.1	1
MSTRG.34250.1	3
MSTRG.25826.2	4
MSTRG.28310.8	2
MSTRG.17403.1	2
MSTRG.34847.6	10
MSTRG.32153.6	12
MSTRG.5366.1	7
MSTRG.34567.1	2
MSTRG.23449.2	24
MSTRG.15026.1	9
MSTRG.33733.3	6
MSTRG.21890.3	5
MSTRG.6455.1	2
MSTRG.35656.1	6
MSTRG.18809.1	9
MSTRG.16115.1	1
MSTRG.7544.1	2
MSTRG.4078.1	1
MSTRG.20729.1	6
MSTRG.9256.7	4
MSTRG.34051.1	2
MSTRG.25627.2	2
MSTRG.17204.1	1
MSTRG.5167.1	2
MSTRG.21818.1	1
MSTRG.12950.4	12
MSTRG.35140.1	9
MSTRG.22907.1	4
MSTRG.20213.1	3
MSTRG.6256.1	3
MSTRG.25111.2	14
MSTRG.16496.1	9
MSTRG.34623.3	3
MSTRG.7345.1	3
MSTRG.21302.1	7
MSTRG.17005.1	6
MSTRG.21619.1	7
MSTRG.8434.1	12
MSTRG.33335.3	3
MSTRG.22708.1	2
MSTRG.20014.1	7
MSTRG.9523.1	2
MSTRG.36030.1	3
MSTRG.16297.1	1
MSTRG.27606.2	2
MSTRG.7146.1	2
MSTRG.11954.1	8
MSTRG.21103.1	6
MSTRG.17386.1	2
MSTRG.13086.3	5
MSTRG.8235.1	15
MSTRG.18475.1	2
MSTRG.31704.2	10
MSTRG.20395.1	5
MSTRG.14175.3	14
MSTRG.22509.1	4
MSTRG.9324.1	10
MSTRG.19564.1	2
MSTRG.16098.1	18
MSTRG.21484.1	1
MSTRG.10366.2	16
MSTRG.20950.2	3
MSTRG.26382.2	18
MSTRG.30996.2	3
MSTRG.1215.2	7
MSTRG.17187.1	1
MSTRG.8807.3	7
MSTRG.27471.2	6
MSTRG.18065.9	3
MSTRG.18276.1	6
MSTRG.32039.1	9
MSTRG.20196.1	2
MSTRG.25094.2	2
MSTRG.19365.1	1
MSTRG.23488.4	11
MSTRG.23979.1	2
MSTRG.21285.1	2
MSTRG.26183.2	10
MSTRG.24577.4	11
MSTRG.22374.1	3
MSTRG.29966.2	5
MSTRG.1660.6	11
MSTRG.2105.2	3
MSTRG.20277.6	2
MSTRG.34090.3	4
MSTRG.23463.1	11
MSTRG.12345.2	9
MSTRG.11811.3	11
MSTRG.17243.3	5
MSTRG.21857.3	2
MSTRG.19166.1	16
MSTRG.13434.2	4
MSTRG.21086.1	3
MSTRG.24552.1	12
MSTRG.18332.3	2
MSTRG.28678.2	7
MSTRG.34018.1	2
MSTRG.25641.1	7
MSTRG.24869.1	2
MSTRG.22175.1	2
MSTRG.4689.5	4
MSTRG.27073.2	10
MSTRG.35107.1	1
MSTRG.25958.1	3
MSTRG.23264.1	4
MSTRG.974.1	3
MSTRG.24353.1	2
MSTRG.15929.2	2
MSTRG.4664.2	17
MSTRG.31171.2	2
MSTRG.6096.3	8
MSTRG.20053.3	8
MSTRG.25442.1	8
MSTRG.32540.7	8
MSTRG.2287.2	11
MSTRG.10515.1	3
MSTRG.25759.1	5
MSTRG.775.1	3
MSTRG.26531.1	5
MSTRG.24925.3	19
MSTRG.27620.1	3
MSTRG.16011.5	4
MSTRG.16502.2	3
MSTRG.26848.1	2
MSTRG.24154.1	2
MSTRG.33666.2	8
MSTRG.27937.1	7
MSTRG.25243.1	2
MSTRG.16819.2	15
MSTRG.19023.3	8
MSTRG.35289.1	1
MSTRG.34755.2	3
MSTRG.5472.11	3
MSTRG.10316.1	2
MSTRG.576.1	9
MSTRG.26332.1	12
MSTRG.30946.1	4
MSTRG.6643.2	2
MSTRG.11405.1	3
MSTRG.18506.5	14
MSTRG.27421.1	7
MSTRG.31544.4	16
MSTRG.4266.2	7
MSTRG.12003.4	5
MSTRG.28510.1	3
MSTRG.30430.1	5
MSTRG.15595.2	2
MSTRG.10117.1	11
MSTRG.1546.1	4
MSTRG.17709.2	1
MSTRG.30747.1	7
MSTRG.20401.2	5
MSTRG.11206.1	4
MSTRG.29916.1	12
MSTRG.4838.4	4
MSTRG.27222.1	7
MSTRG.2635.1	2
MSTRG.16104.2	3
MSTRG.31836.1	2
MSTRG.7533.2	7
MSTRG.28311.1	4
MSTRG.3724.1	22
MSTRG.1030.1	23
MSTRG.32925.1	17
MSTRG.30231.1	1
MSTRG.10498.1	4
MSTRG.29400.1	1
MSTRG.1347.1	2
MSTRG.4813.1	2
MSTRG.31320.1	4
MSTRG.11587.1	1
MSTRG.2436.1	1
MSTRG.12676.1	17
MSTRG.17574.2	2
MSTRG.28692.1	2
MSTRG.3525.1	3
MSTRG.10299.1	2
MSTRG.13765.1	3
MSTRG.11071.1	1
MSTRG.29781.1	19
MSTRG.15197.2	4
MSTRG.18663.2	4
MSTRG.6817.4	5
MSTRG.4614.1	1
MSTRG.20583.2	5
MSTRG.33815.1	3
MSTRG.12160.1	4
MSTRG.11388.1	4
MSTRG.16286.2	13
MSTRG.32790.1	2
MSTRG.7906.4	5
MSTRG.5212.4	2
MSTRG.5703.1	14
MSTRG.34904.1	3
MSTRG.32210.1	2
MSTRG.12477.1	2
MSTRG.29218.2	4
MSTRG.28493.1	2
MSTRG.3326.1	4
MSTRG.6301.4	9
MSTRG.13566.1	4
MSTRG.26887.3	12
MSTRG.29582.1	6
MSTRG.32227.2	9
MSTRG.4415.1	6
MSTRG.14655.1	5
MSTRG.19553.2	7
MSTRG.32591.1	9
MSTRG.7707.4	10
MSTRG.5504.1	2
MSTRG.17947.4	14
MSTRG.15744.1	2
MSTRG.13050.1	4
MSTRG.12278.1	5
MSTRG.26371.3	14
MSTRG.29019.2	29
MSTRG.6682.4	25
MSTRG.15077.15	2
MSTRG.33680.1	13
MSTRG.16833.1	1
MSTRG.13367.1	2
MSTRG.4796.1	6
MSTRG.33997.1	4
MSTRG.32028.2	11
MSTRG.23651.2	4
MSTRG.14456.1	1
MSTRG.5885.1	2
MSTRG.3191.1	6
MSTRG.32392.1	3
MSTRG.28866.3	3
MSTRG.1585.3	6
MSTRG.15545.1	8
MSTRG.30786.3	3
MSTRG.6974.1	3
MSTRG.4280.1	3
MSTRG.34206.2	25
MSTRG.33481.1	1
MSTRG.29955.3	5
MSTRG.16634.1	9
MSTRG.4597.1	2
MSTRG.34570.1	6
MSTRG.9495.2	2
MSTRG.17723.1	6
MSTRG.3763.3	4
MSTRG.32964.3	7
MSTRG.8661.4	3
MSTRG.5686.1	2
MSTRG.18812.1	15
MSTRG.6775.1	6
MSTRG.4081.1	2
MSTRG.20732.1	2
MSTRG.9750.4	4
MSTRG.16435.1	11
MSTRG.19901.1	2
MSTRG.7864.1	5
MSTRG.5170.1	6
MSTRG.21821.1	1
MSTRG.14829.3	2
MSTRG.17524.1	2
MSTRG.8953.1	2
MSTRG.35460.1	5
MSTRG.18613.1	4
MSTRG.20533.1	2
MSTRG.11618.5	5
MSTRG.6576.1	2
MSTRG.25431.2	6
MSTRG.19211.4	10
MSTRG.19702.1	3
MSTRG.35477.2	3
MSTRG.7665.1	2
MSTRG.21622.1	1
MSTRG.30643.5	12
MSTRG.3365.3	10
MSTRG.6831.3	3
MSTRG.8754.1	6
MSTRG.6060.1	21
MSTRG.22711.1	5
MSTRG.18994.1	2
MSTRG.23800.1	11
MSTRG.20334.1	4
MSTRG.9352.4	2
MSTRG.9843.1	3
MSTRG.19592.4	11
MSTRG.19503.1	4
MSTRG.21423.1	1
MSTRG.10305.2	12
MSTRG.29549.1	7
MSTRG.31469.1	16
MSTRG.11483.5	2
MSTRG.22512.1	2
MSTRG.25249.3	9
MSTRG.27410.2	4
MSTRG.18795.1	30
MSTRG.14495.3	3
MSTRG.9644.1	2
MSTRG.23601.1	3
MSTRG.3912.2	7
MSTRG.19884.1	2
MSTRG.17190.1	2
MSTRG.29033.1	8
MSTRG.11284.5	13
MSTRG.11775.2	3
MSTRG.22893.1	2
MSTRG.27791.2	7
MSTRG.32359.1	2
MSTRG.23982.1	2
MSTRG.8056.2	6
MSTRG.17762.3	6
MSTRG.19685.1	18
MSTRG.33448.1	8
MSTRG.27228.3	24
MSTRG.7048.7	10
MSTRG.18080.1	5
MSTRG.34537.1	2
MSTRG.22694.1	2
MSTRG.35626.1	1
MSTRG.23783.1	1
MSTRG.15640.5	16
MSTRG.913.1	3
MSTRG.19766.6	2
MSTRG.4048.1	3
MSTRG.34021.1	4
MSTRG.33249.1	2
MSTRG.13754.2	25
MSTRG.24872.1	2
MSTRG.27029.3	2
MSTRG.31690.2	3
MSTRG.5137.1	2
MSTRG.4603.2	16
MSTRG.34338.1	2
MSTRG.9501.3	34
MSTRG.25961.1	5
MSTRG.35427.1	3
MSTRG.24309.2	2
MSTRG.23584.1	2
MSTRG.3895.2	8
MSTRG.14089.1	20
MSTRG.24673.1	2
MSTRG.31491.2	7
MSTRG.12721.4	4
MSTRG.34139.1	2
MSTRG.27965.4	18
MSTRG.25762.1	16
MSTRG.32580.2	12
MSTRG.21462.3	2
MSTRG.6027.1	2
MSTRG.10835.1	2
MSTRG.36000.1	1
MSTRG.35228.1	11
MSTRG.26851.1	4
MSTRG.1773.4	14
MSTRG.7116.1	6
MSTRG.11924.1	5
MSTRG.27940.1	7
MSTRG.4785.2	6
MSTRG.8205.1	8
MSTRG.3951.4	2
MSTRG.5874.2	3
MSTRG.3180.2	14
MSTRG.10636.1	5
MSTRG.15534.2	3
MSTRG.16068.1	2
MSTRG.20920.2	3
MSTRG.11725.1	3
MSTRG.16623.2	2
MSTRG.77.2	22
MSTRG.17157.1	6
MSTRG.27741.1	2
MSTRG.35093.1	5
MSTRG.8006.1	5
MSTRG.26178.5	6
MSTRG.12814.1	2
MSTRG.10120.1	11
MSTRG.380.1	1
MSTRG.28830.1	8
MSTRG.30750.1	2
MSTRG.8650.5	2
MSTRG.27267.5	3
MSTRG.13903.1	2
MSTRG.18801.2	5
MSTRG.1866.1	4
MSTRG.7298.1	7
MSTRG.397.2	2
MSTRG.2955.1	1
MSTRG.8387.1	2
MSTRG.7853.2	2
MSTRG.952.3	4
MSTRG.12615.1	2
MSTRG.1350.1	3
MSTRG.18047.1	2
MSTRG.11590.1	1
MSTRG.13704.1	10
MSTRG.11010.1	2
MSTRG.19136.1	3
MSTRG.31640.1	5
MSTRG.7099.1	2
MSTRG.21056.1	1
MSTRG.28157.5	3
MSTRG.198.2	2
MSTRG.33052.8	3
MSTRG.5731.4	5
MSTRG.8188.1	2
MSTRG.12996.1	2
MSTRG.22145.1	15
MSTRG.3845.1	13
MSTRG.1151.1	1
MSTRG.22700.2	3
MSTRG.9277.1	1
MSTRG.11391.1	4
MSTRG.18983.2	3
MSTRG.30052.2	11
MSTRG.4934.1	5
MSTRG.2240.1	1
MSTRG.12480.1	1
MSTRG.28449.2	6
MSTRG.12307.12	5
MSTRG.19581.5	3
MSTRG.12797.1	5
MSTRG.7155.3	2
MSTRG.11963.3	9
MSTRG.13886.1	13
MSTRG.25729.1	7
MSTRG.11192.1	4
MSTRG.23035.1	2
MSTRG.9078.1	1
MSTRG.18784.2	3
MSTRG.19509.3	4
MSTRG.21429.3	2
MSTRG.14975.1	15
MSTRG.26818.1	1
MSTRG.12281.1	14
MSTRG.24124.1	2
MSTRG.33636.2	2
MSTRG.15573.4	5
MSTRG.13370.1	2
MSTRG.25213.1	5
MSTRG.2058.2	5
MSTRG.34725.2	5
MSTRG.34234.5	6
MSTRG.6913.1	6
MSTRG.546.1	3
MSTRG.27780.3	8
MSTRG.27.1	2
MSTRG.2613.3	16
MSTRG.32348.2	8
MSTRG.22002.3	4
MSTRG.26128.4	10
MSTRG.26619.1	1
MSTRG.33437.2	4
MSTRG.9134.3	6
MSTRG.25014.1	2
MSTRG.15865.1	24
MSTRG.27708.1	2
MSTRG.7528.5	12
MSTRG.2994.3	8
MSTRG.16954.1	9
MSTRG.347.1	8
MSTRG.14260.1	1
MSTRG.26103.1	9
MSTRG.30717.1	7
MSTRG.30226.4	8
MSTRG.35615.2	11
MSTRG.34890.1	1
MSTRG.18086.3	4
MSTRG.31806.1	23
MSTRG.8981.4	4
MSTRG.25395.1	1
MSTRG.27509.1	1
MSTRG.30201.1	7
MSTRG.25950.2	5
MSTRG.148.1	1
MSTRG.1317.1	11
MSTRG.30518.1	2
MSTRG.13269.7	13
MSTRG.5490.1	1
MSTRG.3884.3	4
MSTRG.1190.3	8
MSTRG.31607.1	1
MSTRG.8782.4	2
MSTRG.25196.1	1
MSTRG.403.3	5
MSTRG.18933.1	2
MSTRG.30002.1	6
MSTRG.10269.1	3
MSTRG.20853.1	9
MSTRG.28979.1	2
MSTRG.26285.1	2
MSTRG.30899.1	9
MSTRG.8799.5	6
MSTRG.1118.1	2
MSTRG.6016.2	2
MSTRG.21942.1	7
MSTRG.27374.1	15
MSTRG.31988.1	2
MSTRG.2207.1	2
MSTRG.34192.2	7
MSTRG.31408.1	1
MSTRG.11913.2	4
MSTRG.28463.1	1
MSTRG.17345.2	4
MSTRG.30383.1	2
MSTRG.26086.1	2
MSTRG.1499.1	4
MSTRG.35598.2	5
MSTRG.11159.1	5
MSTRG.25252.3	4
MSTRG.29869.1	2
MSTRG.27175.1	5
MSTRG.31789.1	1
MSTRG.2008.1	2
MSTRG.7486.2	2
MSTRG.12248.1	10
MSTRG.28264.1	3
MSTRG.66.3	7
MSTRG.32878.1	3
MSTRG.30184.1	8
MSTRG.8084.5	2
MSTRG.13337.1	2
MSTRG.23921.1	2
MSTRG.29353.1	1
MSTRG.18235.2	3
MSTRG.33967.1	12
MSTRG.31273.1	2
MSTRG.25053.3	21
MSTRG.32151.9	7
MSTRG.2389.1	2
MSTRG.32362.1	3
MSTRG.10126.3	5
MSTRG.28836.3	15
MSTRG.12049.1	5
MSTRG.17718.4	19
MSTRG.28065.1	2
MSTRG.3478.1	7
MSTRG.33451.1	2
MSTRG.32679.1	17
MSTRG.13138.1	2
MSTRG.27231.3	17
MSTRG.26459.3	15
MSTRG.29154.1	2
MSTRG.4567.1	2
MSTRG.18036.2	9
MSTRG.33768.1	4
MSTRG.31074.1	7
MSTRG.19875.10	5
MSTRG.14227.1	2
MSTRG.19125.2	26
MSTRG.34857.1	6
MSTRG.32163.1	2
MSTRG.24020.5	5
MSTRG.7088.2	3
MSTRG.23739.2	11
MSTRG.21045.2	3
MSTRG.30837.8	8
MSTRG.17519.4	20
MSTRG.15316.1	21
MSTRG.3279.1	3
MSTRG.35946.1	1
MSTRG.33252.1	7
MSTRG.22134.2	11
MSTRG.15960.5	20
MSTRG.16405.1	4
MSTRG.4368.1	1
MSTRG.34341.1	6
MSTRG.25917.2	15
MSTRG.31854.18	11
MSTRG.14028.1	17
MSTRG.32735.3	11
MSTRG.5457.1	4
MSTRG.35430.1	1
MSTRG.34658.1	1
MSTRG.15117.1	1
MSTRG.6546.1	7
MSTRG.20012.4	9
MSTRG.9030.7	2
MSTRG.21981.3	7
MSTRG.6055.4	2
MSTRG.35747.1	2
MSTRG.33053.1	1
MSTRG.18498.7	5
MSTRG.29527.3	6
MSTRG.16206.1	1
MSTRG.4169.1	14
MSTRG.7635.1	2
MSTRG.11952.4	31
MSTRG.34142.1	4
MSTRG.734.2	11
MSTRG.21909.1	3
MSTRG.6030.1	3
MSTRG.5258.1	2
MSTRG.35231.1	1
MSTRG.15498.1	8
MSTRG.33625.3	18
MSTRG.6347.1	9
MSTRG.20304.1	9
MSTRG.16587.1	18
MSTRG.16007.1	2
MSTRG.7436.1	9
MSTRG.25519.2	8
MSTRG.535.2	19
MSTRG.24494.2	2
MSTRG.23960.3	4
MSTRG.8525.1	1
MSTRG.29392.3	9
MSTRG.15299.1	1
MSTRG.20194.4	5
MSTRG.20105.1	2
MSTRG.9614.1	4
MSTRG.36121.1	2
MSTRG.1894.4	8
MSTRG.16388.1	4
MSTRG.35049.2	8
MSTRG.7237.1	2
MSTRG.17477.1	2
MSTRG.8326.1	2
MSTRG.26989.2	2
